17:58:58 run E26b-RIVER4 20260917-175858: River creatures, and only river creatures, allowed to spawn on RIVER4, a fort placed on region tile 16,23 where the river runs north to south through the tile,. Every non-vermin creature carrying a RIVER biome token in the vanilla raws (19 species; RIVER4 is temperate shrubland) is opened at 50 on every tile in every layer; every other Animal entry on the site and its ring, surface, cavern, underworld and feature alike, is closed (the first pass left the unbounded underworld entries open and twelve demons tripped the stop rule); every hold in every layer released, and released again every 1500 ticks. Edge water at every z, the map's feature list and map_edge's fields are logged first. Any arrival at all is a river creature. Runs to 403,200 ticks or six arrivals.
17:58:58   [rig] DF already running (pid 33717), port 5555
17:58:58 == E26b-RIVER4 arm=river_only rep=1 fort=RIVER4 budget=403200 every=1000
17:58:59   [rig] restored RIVER4.preverify -> /Users/nathanielcannon/Library/Application Support/CrossOver/Bottles/Win10/drive_c/users/crossover/AppData/Roaming/Bay 12 Games/Dwarf Fortress/save/RIVER4
17:58:59   restored RIVER4.preverify -> RIVER4 sha256 3845f4f26682
17:59:31   [rig] clicked through to RIVER4 (world: Udon Alu); waiting for the map
17:59:31   [rig] loaded after 12s (screen=viewscreen_dwarfmodest focus=dwarfmode/Default world=true map=true paused=true modal=false year=5 tick=16801 season=0 units=46)
17:59:31   [rig] drained 0 queued popup(s)
17:59:32   baseline: 22 wild units on map, 684 pool entries, tick 16801 year 5
17:59:38   manipulation: local n,zs,minz,maxz=0,{},999,-1; local d=df.global.world.map; local W,H=d.x_count,d.y_count; for z=0,d.z_count-1 do local cnt=0; for x=0,W-1 do for _,y in ipairs({0,H-1}) do local b=dfhack.maps.getTileBlock(x,y,z); if b then local des=b.designation[x%16][y%16]; if des.flow_size>=4 and not des.liquid_type then cnt=cnt+1 end end end end; for y=0,H-1 do for _,x in ipairs({0,W-1}) do local b=dfhack.maps.getTileBlock(x,y,z); if b then local des=b.designation[x%16][y%16]; if des.flow_size>=4 and not des.liquid_type then cnt=cnt+1 end end end end; if cnt>0 then n=n+cnt; zs[#zs+1]=z..':'..cnt; if z<minz then minz=z end; if z>maxz then maxz=z end end end; print(('edge water: %d edge tiles with water>=4 across z %d..%d [%s]'):format(n, minz, maxz, table.concat(zs,' '))) -> edge water: 157 edge tiles with water>=4 across z 74..93 [74:148 93:9]
17:59:38   manipulation: local out={}; local ok,err=pcall(function() for i,f in ipairs(df.global.world.features.map_features) do out[#out+1]=i..':'..tostring(f._type) end end); print('map_features:', ok and table.concat(out,' ') or ('err '..tostring(err))); local me={}; for k,v in pairs(df.global.plotinfo.map_edge) do local n; pcall(function() n=#v end); me[#me+1]=tostring(k)..'='..tostring(n or v) end; print('map_edge fields:', table.concat(me,' ')) -> map_features:	0:<type: feature_init_cavest> 1:<type: feature_init_subterranean_from_layerst> 2:<type: feature_init_subterranean_from_layerst> 3:<type: feature_init_subterranean_from_layerst> 4:<type: feature_init_magma_core_from_layerst> 5:<type: feature_init_underworld_from_layerst> 6:<type: feature_init_outdoor_riverst> 7:<type: feature_init_deep_special_tubest> 8:<type: feature_init_magma_poolst> 9:<type: feature_init_deep_special_tubest> 10:<type: feature_init_deep_special_tubest> 11:<type: feature_init_deep_special_tubest>
map_edge fields:	layer_x=5 surface_x=396 layer_y=5 surface_y=396 layer_z=5 surface_z=396
17:59:38   manipulation: probe:edge -> x	y	z	tiletype	water	liquid
river_only | 1 | +231526 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +233930 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +236294 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +238622 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +240921 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +243252 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +245562 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +247917 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +250214 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +252548 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +254972 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +257381 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +259662 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +261984 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +264225 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +266489 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +268814 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +271077 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +273391 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +275740 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +278061 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +280288 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +282509 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +284719 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +286927 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +289159 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +291350 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +293559 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +295775 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +298006 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +300307 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +302641 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +304880 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +307103 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +309395 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +311713 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +313933 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +316103 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +318343 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +320534 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +322685 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +324914 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +327193 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +329409 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +331615 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +333853 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +336272 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +338520 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +340804 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +343034 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +345296 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +347624 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +349914 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +352132 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +354386 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +356554 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +358847 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +361161 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +363268 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +365435 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +367717 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +369914 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +372203 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +374431 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +376618 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +378850 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +381107 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +383399 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +385679 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +387913 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +390130 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +392380 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +394580 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +396759 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +398977 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +401229 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +403441 | probe:release all | released 0 unit(s) [all]

## Pool entries that changed between load and end of replicate (688; the second instrument)
river_only | 1 | idx 3234 | BIRD_EMU ref6=15,22,-1,-1,-1,95 quantity 7->0 max 7->7 discovered 0->0 extinct 0->1
river_only | 1 | idx 3236 | BIRD_EAGLE ref6=15,22,-1,-1,-1,103 quantity 21->0 max 21->21 discovered 0->0 extinct 0->1
river_only | 1 | idx 3248 | BIRD_TURKEY ref6=15,22,-1,-1,-1,123 quantity 7->0 max 7->7 discovered 0->0 extinct 0->1
river_only | 1 | idx 3254 | WOLF ref6=15,22,-1,-1,-1,134 quantity 5->0 max 5->5 discovered 0->0 extinct 0->1
river_only | 1 | idx 3255 | GROUNDHOG ref6=15,22,-1,-1,-1,135 quantity 7->0 max 7->7 discovered 0->0 extinct 0->1
river_only | 1 | idx 3261 | WILD_BOAR ref6=15,22,-1,-1,-1,159 quantity 17->0 max 17->17 discovered 0->0 extinct 0->1
river_only | 1 | idx 3262 | KANGAROO ref6=15,22,-1,-1,-1,160 quantity 7->0 max 7->7 discovered 0->0 extinct 0->1
river_only | 1 | idx 3263 | ADDER ref6=15,22,-1,-1,-1,161 quantity 7->0 max 7->7 discovered 0->0 extinct 0->1
river_only | 1 | idx 3264 | ECHIDNA ref6=15,22,-1,-1,-1,162 quantity 7->0 max 7->7 discovered 0->0 extinct 0->1
river_only | 1 | idx 3265 | KINGSNAKE ref6=15,22,-1,-1,-1,164 quantity 6->0 max 6->6 discovered 0->0 extinct 0->1
river_only | 1 | idx 3266 | SKUNK ref6=15,22,-1,-1,-1,166 quantity 10->0 max 10->10 discovered 0->0 extinct 0->1
river_only | 1 | idx 3267 | WEASEL ref6=15,22,-1,-1,-1,170 quantity 23->0 max 23->23 discovered 0->0 extinct 0->1
river_only | 1 | idx 3268 | OPOSSUM ref6=15,22,-1,-1,-1,174 quantity 7->0 max 7->7 discovered 0->0 extinct 0->1
river_only | 1 | idx 3269 | CRETACEOUS_CARNOTAURUS ref6=15,22,-1,-1,-1,198 quantity 3->0 max 3->3 discovered 0->0 extinct 0->1
river_only | 1 | idx 3291 | POND_GRABBER ref6=15,22,-1,2,-1,8 quantity 20->0 max 20->20 discovered 0->0 extinct 0->1
river_only | 1 | idx 3292 | CROCODILE_CAVE ref6=15,22,-1,2,-1,9 quantity 10->0 max 10->10 discovered 0->0 extinct 0->1
river_only | 1 | idx 3293 | OLM_GIANT ref6=15,22,-1,2,-1,10 quantity 9->0 max 9->9 discovered 0->0 extinct 0->1
river_only | 1 | idx 3294 | TOAD_GIANT_CAVE ref6=15,22,-1,2,-1,11 quantity 13->0 max 13->13 discovered 0->0 extinct 0->1
river_only | 1 | idx 3300 | RAT_GIANT ref6=15,22,-1,2,-1,17 quantity 14->0 max 14->14 discovered 0->0 extinct 0->1
river_only | 1 | idx 3301 | BIRD_SWALLOW_CAVE_GIANT ref6=15,22,-1,2,-1,18 quantity 21->0 max 21->21 discovered 0->0 extinct 0->1
river_only | 1 | idx 3302 | GREMLIN ref6=15,22,-1,2,-1,19 quantity 1->0 max 1->1 discovered 0->0 extinct 0->1
river_only | 1 | idx 3303 | MOLE_DOG_NAKED ref6=15,22,-1,2,-1,20 quantity 24->0 max 24->24 discovered 0->0 extinct 0->1
river_only | 1 | idx 3304 | BLIND_CAVE_BEAR ref6=15,22,-1,2,-1,21 quantity 18->0 max 18->18 discovered 0->0 extinct 0->1
river_only | 1 | idx 3305 | GIANT_EARTHWORM ref6=15,22,-1,2,-1,22 quantity 16->0 max 16->16 discovered 0->0 extinct 0->1
river_only | 1 | idx 3306 | RAT_LARGE ref6=15,22,-1,2,-1,23 quantity 10->0 max 10->10 discovered 0->0 extinct 0->1
river_only | 1 | idx 3309 | TROLL ref6=15,22,-1,2,-1,26 quantity 8->0 max 8->8 discovered 0->0 extinct 0->1
river_only | 1 | idx 3310 | GORLAK ref6=15,22,-1,2,-1,27 quantity 15->0 max 15->15 discovered 0->0 extinct 0->1
river_only | 1 | idx 3311 | JABBERER ref6=15,22,-1,14,-1,0 quantity 21->0 max 21->21 discovered 0->0 extinct 0->1
river_only | 1 | idx 3312 | CRUNDLE ref6=15,22,-1,14,-1,1 quantity 143->0 max 143->143 discovered 0->0 extinct 0->1
river_only | 1 | idx 3313 | RAT_GIANT ref6=15,22,-1,14,-1,2 quantity 9->0 max 9->9 discovered 0->0 extinct 0->1
river_only | 1 | idx 3314 | TROGLODYTE ref6=15,22,-1,14,-1,3 quantity 20->0 max 20->20 discovered 0->0 extinct 0->1
river_only | 1 | idx 3315 | BUGBAT ref6=15,22,-1,14,-1,4 quantity 37->0 max 37->37 discovered 0->0 extinct 0->1
river_only | 1 | idx 3316 | BIRD_SWALLOW_CAVE_GIANT ref6=15,22,-1,14,-1,5 quantity 25->0 max 25->25 discovered 0->0 extinct 0->1
river_only | 1 | idx 3317 | RUTHERER ref6=15,22,-1,14,-1,6 quantity 26->0 max 26->26 discovered 0->0 extinct 0->1
river_only | 1 | idx 3321 | SPIDER_CAVE_GIANT ref6=15,22,-1,14,-1,10 quantity 2->0 max 2->2 discovered 0->0 extinct 0->1
river_only | 1 | idx 3322 | BLIND_CAVE_OGRE ref6=15,22,-1,14,-1,11 quantity 8->0 max 8->8 discovered 0->0 extinct 0->1
river_only | 1 | idx 3323 | MANERA ref6=15,22,-1,14,-1,12 quantity 20->0 max 20->20 discovered 0->0 extinct 0->1
river_only | 1 | idx 3324 | TROLL ref6=15,22,-1,14,-1,13 quantity 8->0 max 8->8 discovered 0->0 extinct 0->1
river_only | 1 | idx 3325 | REACHER ref6=15,22,-1,14,-1,14 quantity 11->0 max 11->11 discovered 0->0 extinct 0->1
river_only | 1 | idx 3326 | GORLAK ref6=15,22,-1,14,-1,15 quantity 14->0 max 14->14 discovered 0->0 extinct 0->1
river_only | 1 | idx 3338 | CAVE_BLOB ref6=15,22,-1,22,-1,11 quantity 339->0 max 339->339 discovered 0->0 extinct 0->1
river_only | 1 | idx 3339 | CRUNDLE ref6=15,22,-1,22,-1,12 quantity 201->0 max 201->201 discovered 0->0 extinct 0->1
river_only | 1 | idx 3340 | PLUMP_HELMET_MAN ref6=15,22,-1,22,-1,13 quantity 17->0 max 17->17 discovered 0->0 extinct 0->1
river_only | 1 | idx 3341 | FLESH_BALL ref6=15,22,-1,22,-1,14 quantity 441->0 max 441->441 discovered 0->0 extinct 0->1
river_only | 1 | idx 3342 | ELEMENTMAN_MUD ref6=15,22,-1,22,-1,15 quantity 15->0 max 15->15 discovered 0->0 extinct 0->1
river_only | 1 | idx 3343 | RUTHERER ref6=15,22,-1,22,-1,16 quantity 18->0 max 18->18 discovered 0->0 extinct 0->1
river_only | 1 | idx 3344 | BUGBAT ref6=15,22,-1,22,-1,17 quantity 23->0 max 23->23 discovered 0->0 extinct 0->1
river_only | 1 | idx 3345 | ELK_BIRD ref6=15,22,-1,22,-1,18 quantity 30->0 max 30->30 discovered 0->0 extinct 0->1
river_only | 1 | idx 3346 | GREEN_DEVOURER ref6=15,22,-1,22,-1,19 quantity 11->0 max 11->11 discovered 0->0 extinct 0->1
river_only | 1 | idx 3347 | HUNGRY_HEAD ref6=15,22,-1,22,-1,20 quantity 131->0 max 131->131 discovered 0->0 extinct 0->1
river_only | 1 | idx 3349 | SPIDER_CAVE_GIANT ref6=15,22,-1,22,-1,22 quantity 3->0 max 3->3 discovered 0->0 extinct 0->1
river_only | 1 | idx 3350 | REACHER ref6=15,22,-1,22,-1,23 quantity 14->0 max 14->14 discovered 0->0 extinct 0->1
river_only | 1 | idx 3351 | CAVE_DRAGON ref6=15,22,-1,22,-1,24 quantity 4->0 max 4->4 discovered 0->0 extinct 0->1
river_only | 1 | idx 3352 | TROLL ref6=15,22,-1,22,-1,25 quantity 8->0 max 8->8 discovered 0->0 extinct 0->1
river_only | 1 | idx 3353 | CREEPING_EYE ref6=15,22,-1,22,-1,26 quantity 440->0 max 440->440 discovered 0->0 extinct 0->1
river_only | 1 | idx 3354 | BLIND_CAVE_OGRE ref6=15,22,-1,22,-1,27 quantity 4->0 max 4->4 discovered 0->0 extinct 0->1
river_only | 1 | idx 3355 | BLOOD_MAN ref6=15,22,-1,22,-1,28 quantity 24->0 max 24->24 discovered 0->0 extinct 0->1
river_only | 1 | idx 3357 | GORLAK ref6=15,22,-1,22,-1,30 quantity 16->0 max 16->16 discovered 0->0 extinct 0->1
river_only | 1 | idx 3358 | MAGMA_CRAB ref6=15,22,-1,32,-1,0 quantity 36->0 max 36->36 discovered 0->0 extinct 0->1
river_only | 1 | idx 3359 | IMP_FIRE ref6=15,22,-1,32,-1,1 quantity 22->0 max 22->22 discovered 0->0 extinct 0->1
river_only | 1 | idx 3360 | ELEMENTMAN_FIRE ref6=15,22,-1,32,-1,2 quantity 22->0 max 22->22 discovered 0->0 extinct 0->1
river_only | 1 | idx 3361 | ELEMENTMAN_MAGMA ref6=15,22,-1,32,-1,3 quantity 20->0 max 20->20 discovered 0->0 extinct 0->1
river_only | 1 | idx 3363 | DEMON_18 ref6=15,22,-1,40,-1,0 quantity 10000001->0 max 10000001->10000001 discovered 0->0 extinct 0->1
river_only | 1 | idx 3364 | DEMON_2 ref6=15,22,-1,40,-1,1 quantity 10000001->0 max 10000001->10000001 discovered 0->0 extinct 0->1
river_only | 1 | idx 3365 | DEMON_3 ref6=15,22,-1,40,-1,2 quantity 10000001->0 max 10000001->10000001 discovered 0->0 extinct 0->1
river_only | 1 | idx 3366 | DEMON_16 ref6=15,22,-1,40,-1,3 quantity 10000001->0 max 10000001->10000001 discovered 0->0 extinct 0->1
river_only | 1 | idx 3367 | DEMON_17 ref6=15,22,-1,40,-1,4 quantity 10000001->0 max 10000001->10000001 discovered 0->0 extinct 0->1
river_only | 1 | idx 3368 | DEMON_15 ref6=15,22,-1,40,-1,5 quantity 10000001->0 max 10000001->10000001 discovered 0->0 extinct 0->1
river_only | 1 | idx 3369 | DEMON_13 ref6=15,22,-1,40,-1,6 quantity 10000001->0 max 10000001->10000001 discovered 0->0 extinct 0->1
river_only | 1 | idx 3415 | BIRD_EMU ref6=15,23,-1,-1,-1,95 quantity 9->0 max 9->9 discovered 0->0 extinct 0->1
river_only | 1 | idx 3417 | BIRD_EAGLE ref6=15,23,-1,-1,-1,103 quantity 21->0 max 21->21 discovered 0->0 extinct 0->1
river_only | 1 | idx 3429 | BIRD_TURKEY ref6=15,23,-1,-1,-1,123 quantity 7->0 max 7->7 discovered 0->0 extinct 0->1
river_only | 1 | idx 3435 | WOLF ref6=15,23,-1,-1,-1,134 quantity 5->0 max 5->5 discovered 0->0 extinct 0->1
river_only | 1 | idx 3436 | GROUNDHOG ref6=15,23,-1,-1,-1,135 quantity 7->0 max 7->7 discovered 0->0 extinct 0->1
river_only | 1 | idx 3442 | WILD_BOAR ref6=15,23,-1,-1,-1,159 quantity 17->0 max 17->17 discovered 0->0 extinct 0->1
river_only | 1 | idx 3443 | KANGAROO ref6=15,23,-1,-1,-1,160 quantity 7->0 max 7->7 discovered 0->0 extinct 0->1
river_only | 1 | idx 3444 | ADDER ref6=15,23,-1,-1,-1,161 quantity 7->0 max 7->7 discovered 0->0 extinct 0->1
river_only | 1 | idx 3445 | ECHIDNA ref6=15,23,-1,-1,-1,162 quantity 7->0 max 7->7 discovered 0->0 extinct 0->1
river_only | 1 | idx 3446 | KINGSNAKE ref6=15,23,-1,-1,-1,164 quantity 6->0 max 6->6 discovered 0->0 extinct 0->1
river_only | 1 | idx 3447 | SKUNK ref6=15,23,-1,-1,-1,166 quantity 10->0 max 10->10 discovered 0->0 extinct 0->1
river_only | 1 | idx 3448 | WEASEL ref6=15,23,-1,-1,-1,170 quantity 23->0 max 23->23 discovered 0->0 extinct 0->1
river_only | 1 | idx 3449 | OPOSSUM ref6=15,23,-1,-1,-1,174 quantity 7->0 max 7->7 discovered 0->0 extinct 0->1
river_only | 1 | idx 3450 | CRETACEOUS_CARNOTAURUS ref6=15,23,-1,-1,-1,198 quantity 3->0 max 3->3 discovered 0->0 extinct 0->1
river_only | 1 | idx 3472 | POND_GRABBER ref6=15,23,-1,2,-1,8 quantity 19->0 max 19->19 discovered 0->0 extinct 0->1
river_only | 1 | idx 3473 | CROCODILE_CAVE ref6=15,23,-1,2,-1,9 quantity 10->0 max 10->10 discovered 0->0 extinct 0->1
river_only | 1 | idx 3474 | OLM_GIANT ref6=15,23,-1,2,-1,10 quantity 9->0 max 9->9 discovered 0->0 extinct 0->1
river_only | 1 | idx 3475 | TOAD_GIANT_CAVE ref6=15,23,-1,2,-1,11 quantity 13->0 max 13->13 discovered 0->0 extinct 0->1
river_only | 1 | idx 3481 | RAT_GIANT ref6=15,23,-1,2,-1,17 quantity 14->0 max 14->14 discovered 0->0 extinct 0->1
river_only | 1 | idx 3482 | BIRD_SWALLOW_CAVE_GIANT ref6=15,23,-1,2,-1,18 quantity 20->0 max 20->20 discovered 0->0 extinct 0->1
river_only | 1 | idx 3483 | GREMLIN ref6=15,23,-1,2,-1,19 quantity 1->0 max 1->1 discovered 0->0 extinct 0->1
river_only | 1 | idx 3484 | MOLE_DOG_NAKED ref6=15,23,-1,2,-1,20 quantity 24->0 max 24->24 discovered 0->0 extinct 0->1
river_only | 1 | idx 3485 | BLIND_CAVE_BEAR ref6=15,23,-1,2,-1,21 quantity 18->0 max 18->18 discovered 0->0 extinct 0->1
river_only | 1 | idx 3486 | GIANT_EARTHWORM ref6=15,23,-1,2,-1,22 quantity 16->0 max 16->16 discovered 0->0 extinct 0->1
river_only | 1 | idx 3487 | RAT_LARGE ref6=15,23,-1,2,-1,23 quantity 10->0 max 10->10 discovered 0->0 extinct 0->1
river_only | 1 | idx 3490 | TROLL ref6=15,23,-1,2,-1,26 quantity 8->0 max 8->8 discovered 0->0 extinct 0->1
river_only | 1 | idx 3491 | GORLAK ref6=15,23,-1,2,-1,27 quantity 15->0 max 15->15 discovered 0->0 extinct 0->1
river_only | 1 | idx 3492 | JABBERER ref6=15,23,-1,14,-1,0 quantity 21->0 max 21->21 discovered 0->0 extinct 0->1
river_only | 1 | idx 3493 | CRUNDLE ref6=15,23,-1,14,-1,1 quantity 142->0 max 142->142 discovered 0->0 extinct 0->1
river_only | 1 | idx 3494 | RAT_GIANT ref6=15,23,-1,14,-1,2 quantity 9->0 max 9->9 discovered 0->0 extinct 0->1
river_only | 1 | idx 3495 | TROGLODYTE ref6=15,23,-1,14,-1,3 quantity 20->0 max 20->20 discovered 0->0 extinct 0->1
river_only | 1 | idx 3496 | BUGBAT ref6=15,23,-1,14,-1,4 quantity 37->0 max 37->37 discovered 0->0 extinct 0->1
river_only | 1 | idx 3497 | BIRD_SWALLOW_CAVE_GIANT ref6=15,23,-1,14,-1,5 quantity 25->0 max 25->25 discovered 0->0 extinct 0->1
river_only | 1 | idx 3498 | RUTHERER ref6=15,23,-1,14,-1,6 quantity 26->0 max 26->26 discovered 0->0 extinct 0->1
river_only | 1 | idx 3502 | SPIDER_CAVE_GIANT ref6=15,23,-1,14,-1,10 quantity 2->0 max 2->2 discovered 0->0 extinct 0->1
river_only | 1 | idx 3503 | BLIND_CAVE_OGRE ref6=15,23,-1,14,-1,11 quantity 8->0 max 8->8 discovered 0->0 extinct 0->1
river_only | 1 | idx 3504 | MANERA ref6=15,23,-1,14,-1,12 quantity 20->0 max 20->20 discovered 0->0 extinct 0->1
river_only | 1 | idx 3505 | TROLL ref6=15,23,-1,14,-1,13 quantity 8->0 max 8->8 discovered 0->0 extinct 0->1
river_only | 1 | idx 3506 | REACHER ref6=15,23,-1,14,-1,14 quantity 11->0 max 11->11 discovered 0->0 extinct 0->1
river_only | 1 | idx 3507 | GORLAK ref6=15,23,-1,14,-1,15 quantity 14->0 max 14->14 discovered 0->0 extinct 0->1
river_only | 1 | idx 3519 | CAVE_BLOB ref6=15,23,-1,22,-1,11 quantity 338->0 max 338->338 discovered 0->0 extinct 0->1
river_only | 1 | idx 3520 | CRUNDLE ref6=15,23,-1,22,-1,12 quantity 201->0 max 201->201 discovered 0->0 extinct 0->1
river_only | 1 | idx 3521 | PLUMP_HELMET_MAN ref6=15,23,-1,22,-1,13 quantity 17->0 max 17->17 discovered 0->0 extinct 0->1
river_only | 1 | idx 3522 | FLESH_BALL ref6=15,23,-1,22,-1,14 quantity 440->0 max 440->440 discovered 0->0 extinct 0->1
river_only | 1 | idx 3523 | ELEMENTMAN_MUD ref6=15,23,-1,22,-1,15 quantity 15->0 max 15->15 discovered 0->0 extinct 0->1
river_only | 1 | idx 3524 | RUTHERER ref6=15,23,-1,22,-1,16 quantity 18->0 max 18->18 discovered 0->0 extinct 0->1
river_only | 1 | idx 3525 | BUGBAT ref6=15,23,-1,22,-1,17 quantity 22->0 max 22->22 discovered 0->0 extinct 0->1
river_only | 1 | idx 3526 | ELK_BIRD ref6=15,23,-1,22,-1,18 quantity 30->0 max 30->30 discovered 0->0 extinct 0->1
river_only | 1 | idx 3527 | GREEN_DEVOURER ref6=15,23,-1,22,-1,19 quantity 11->0 max 11->11 discovered 0->0 extinct 0->1
river_only | 1 | idx 3528 | HUNGRY_HEAD ref6=15,23,-1,22,-1,20 quantity 131->0 max 131->131 discovered 0->0 extinct 0->1
river_only | 1 | idx 3530 | SPIDER_CAVE_GIANT ref6=15,23,-1,22,-1,22 quantity 3->0 max 3->3 discovered 0->0 extinct 0->1
river_only | 1 | idx 3531 | REACHER ref6=15,23,-1,22,-1,23 quantity 14->0 max 14->14 discovered 0->0 extinct 0->1
river_only | 1 | idx 3532 | CAVE_DRAGON ref6=15,23,-1,22,-1,24 quantity 4->0 max 4->4 discovered 0->0 extinct 0->1
river_only | 1 | idx 3533 | TROLL ref6=15,23,-1,22,-1,25 quantity 8->0 max 8->8 discovered 0->0 extinct 0->1
river_only | 1 | idx 3534 | CREEPING_EYE ref6=15,23,-1,22,-1,26 quantity 439->0 max 439->439 discovered 0->0 extinct 0->1
river_only | 1 | idx 3535 | BLIND_CAVE_OGRE ref6=15,23,-1,22,-1,27 quantity 4->0 max 4->4 discovered 0->0 extinct 0->1
river_only | 1 | idx 3536 | BLOOD_MAN ref6=15,23,-1,22,-1,28 quantity 23->0 max 23->23 discovered 0->0 extinct 0->1
river_only | 1 | idx 3538 | GORLAK ref6=15,23,-1,22,-1,30 quantity 16->0 max 16->16 discovered 0->0 extinct 0->1
river_only | 1 | idx 3539 | MAGMA_CRAB ref6=15,23,-1,32,-1,0 quantity 36->0 max 36->36 discovered 0->0 extinct 0->1
river_only | 1 | idx 3540 | IMP_FIRE ref6=15,23,-1,32,-1,1 quantity 22->0 max 22->22 discovered 0->0 extinct 0->1
river_only | 1 | idx 3541 | ELEMENTMAN_FIRE ref6=15,23,-1,32,-1,2 quantity 21->0 max 21->21 discovered 0->0 extinct 0->1
river_only | 1 | idx 3542 | ELEMENTMAN_MAGMA ref6=15,23,-1,32,-1,3 quantity 20->0 max 20->20 discovered 0->0 extinct 0->1
river_only | 1 | idx 3544 | DEMON_18 ref6=15,23,-1,40,-1,0 quantity 10000001->0 max 10000001->10000001 discovered 0->0 extinct 0->1
river_only | 1 | idx 3545 | DEMON_2 ref6=15,23,-1,40,-1,1 quantity 10000001->0 max 10000001->10000001 discovered 0->0 extinct 0->1
river_only | 1 | idx 3546 | DEMON_3 ref6=15,23,-1,40,-1,2 quantity 10000001->0 max 10000001->10000001 discovered 0->0 extinct 0->1
river_only | 1 | idx 3547 | DEMON_16 ref6=15,23,-1,40,-1,3 quantity 10000001->0 max 10000001->10000001 discovered 0->0 extinct 0->1
