
# E15 -- F15, the large-stock debit rule. On CTRL, open exactly one species across the site tile and its ring, release the surface every 1,500 ticks for 20,000 ticks, and sample every entry every 200 ticks: does the debit per wave equal the wave size when the entry is large, and does the rule follow the entry's size or the species?
run 20260917-141259 fort CTRL backup CTRL.preverify
DF v0.53.16 win64 STEAM DFHack 53.16-r1.1 world The Legendary Dimension site 32 tiles 29..29,20..20 seed WILDERPOP1
commits: DwarfCron a60f0d1 seasonal-wildlife 55a21fa fps cap 1000

## Predictions (written before the run)
- A: exact debit, hidden by a growth or refund term: per-wave step in the entry equals the wave size on every arm; between waves the entry climbs back on large entries
- B: a different rule above some size: raven-natural and kangaroo-300 both debit less than the wave size; raven-30 and kangaroo-30 debit exactly
- C: a species (flier) rule, not a size rule: raven debits short at both 339 and 30; kangaroo debits exactly at both 300 and 30

## Replicates
arm | rep | valid | control | ticks | t/s | arrivals | departures | deaths | stop | breaches
raven_natural | 1 | True | None | 20110 | 85.9 | 102 | 0 | 0 |  | 
raven_natural | 2 | True | None | 20023 | 78.3 | 120 | 0 | 0 |  | 
raven_30 | 1 | True | None | 20170 | 91.8 | 85 | 0 | 0 |  | 
raven_30 | 2 | True | None | 20204 | 95.9 | 73 | 0 | 0 |  | 
kangaroo_300 | 1 | True | None | 20042 | 180.0 | 50 | 0 | 0 |  | 
kangaroo_300 | 2 | True | None | 20194 | 174.0 | 50 | 0 | 0 |  | 
kangaroo_30 | 1 | True | None | 20232 | 175.3 | 41 | 0 | 0 |  | 
kangaroo_30 | 2 | True | None | 20057 | 166.3 | 40 | 0 | 0 |  | 

## Arrivals (new unit ids, attributed by the six-tuple they carry)
arm | rep | tick | species | ref6 | n | countdown at first sighting | departed at (rel ticks) | outcome
kangaroo_300 | 2 | idx 4897 | BIRD_OWL_GREAT_HORNED ref6=29,21,-1,-1,-1,61 quantity 15->0 max 15->15 discovered 0->0 extinct 0->1
kangaroo_300 | 2 | idx 4909 | COUGAR ref6=29,21,-1,-1,-1,79 quantity 2->0 max 2->2 discovered 0->0 extinct 0->1
kangaroo_300 | 2 | idx 4910 | GROUNDHOG ref6=29,21,-1,-1,-1,80 quantity 20->0 max 20->20 discovered 0->0 extinct 0->1
kangaroo_300 | 2 | idx 4911 | BADGER ref6=29,21,-1,-1,-1,82 quantity 16->0 max 16->16 discovered 0->0 extinct 0->1
kangaroo_300 | 2 | idx 4914 | KANGAROO ref6=29,21,-1,-1,-1,88 quantity 20->300 max 20->20 discovered 0->0 extinct 0->0
kangaroo_300 | 2 | idx 4915 | PORCUPINE ref6=29,21,-1,-1,-1,90 quantity 23->0 max 23->23 discovered 0->0 extinct 0->1
kangaroo_300 | 2 | idx 4916 | SKUNK ref6=29,21,-1,-1,-1,92 quantity 15->0 max 15->15 discovered 0->0 extinct 0->1
kangaroo_300 | 2 | idx 4917 | WOMBAT ref6=29,21,-1,-1,-1,96 quantity 14->0 max 14->14 discovered 0->0 extinct 0->1
kangaroo_300 | 2 | idx 4920 | DINGO ref6=29,21,-1,-1,-1,100 quantity 13->0 max 13->13 discovered 0->0 extinct 0->1
kangaroo_300 | 2 | idx 4921 | WOLF ref6=29,21,-1,-1,-1,101 quantity 12->0 max 12->12 discovered 0->0 extinct 0->1
kangaroo_300 | 2 | idx 4947 | TOAD_GIANT_CAVE ref6=29,21,-1,8,-1,12 quantity 12->12 max 12->12 discovered 0->1 extinct 0->0
kangaroo_300 | 2 | idx 5765 | BIRD_OSPREY ref6=30,19,-1,-1,-1,4 quantity 26->0 max 26->26 discovered 0->0 extinct 0->1
kangaroo_300 | 2 | idx 5766 | BIRD_ALBATROSS ref6=30,19,-1,-1,-1,5 quantity 29->0 max 29->29 discovered 0->0 extinct 0->1
kangaroo_300 | 2 | idx 5768 | FISH_LAMPREY_SEA ref6=30,19,-1,-1,-1,8 quantity 9->0 max 9->9 discovered 0->0 extinct 0->1
kangaroo_300 | 2 | idx 5769 | SHARK_GREAT_WHITE ref6=30,19,-1,-1,-1,9 quantity 20->0 max 20->20 discovered 0->0 extinct 0->1
kangaroo_300 | 2 | idx 5770 | SHARK_FRILL ref6=30,19,-1,-1,-1,10 quantity 28->0 max 28->28 discovered 0->0 extinct 0->1
kangaroo_300 | 2 | idx 5771 | SHARK_SPINY_DOGFISH ref6=30,19,-1,-1,-1,11 quantity 28->0 max 28->28 discovered 0->0 extinct 0->1
kangaroo_300 | 2 | idx 5772 | SHARK_WOBBEGONG_SPOTTED ref6=30,19,-1,-1,-1,12 quantity 14->0 max 14->14 discovered 0->0 extinct 0->1
kangaroo_300 | 2 | idx 5773 | SHARK_BASKING ref6=30,19,-1,-1,-1,14 quantity 4->0 max 4->4 discovered 0->0 extinct 0->1
kangaroo_300 | 2 | idx 5774 | SHARK_NURSE ref6=30,19,-1,-1,-1,15 quantity 5->0 max 5->5 discovered 0->0 extinct 0->1
kangaroo_300 | 2 | idx 5775 | SHARK_MAKO_SHORTFIN ref6=30,19,-1,-1,-1,16 quantity 28->0 max 28->28 discovered 0->0 extinct 0->1
kangaroo_300 | 2 | idx 5776 | SHARK_MAKO_LONGFIN ref6=30,19,-1,-1,-1,17 quantity 19->0 max 19->19 discovered 0->0 extinct 0->1
kangaroo_300 | 2 | idx 5777 | SHARK_BLUE ref6=30,19,-1,-1,-1,22 quantity 23->0 max 23->23 discovered 0->0 extinct 0->1
kangaroo_300 | 2 | idx 5778 | SHARK_HAMMERHEAD ref6=30,19,-1,-1,-1,23 quantity 29->0 max 29->29 discovered 0->0 extinct 0->1
kangaroo_300 | 2 | idx 5779 | SHARK_ANGEL ref6=30,19,-1,-1,-1,24 quantity 17->0 max 17->17 discovered 0->0 extinct 0->1
kangaroo_300 | 2 | idx 5780 | FISH_SKATE_COMMON ref6=30,19,-1,-1,-1,25 quantity 17->0 max 17->17 discovered 0->0 extinct 0->1
kangaroo_300 | 2 | idx 5781 | FISH_STURGEON ref6=30,19,-1,-1,-1,29 quantity 6->0 max 6->6 discovered 0->0 extinct 0->1
kangaroo_300 | 2 | idx 5782 | FISH_CONGER_EEL ref6=30,19,-1,-1,-1,30 quantity 6->0 max 6->6 discovered 0->0 extinct 0->1
kangaroo_300 | 2 | idx 5783 | FISH_COD ref6=30,19,-1,-1,-1,32 quantity 11->0 max 11->11 discovered 0->0 extinct 0->1
kangaroo_300 | 2 | idx 5784 | FISH_OPAH ref6=30,19,-1,-1,-1,33 quantity 27->0 max 27->27 discovered 0->0 extinct 0->1
kangaroo_300 | 2 | idx 5785 | FISH_BLUEFISH ref6=30,19,-1,-1,-1,35 quantity 23->0 max 23->23 discovered 0->0 extinct 0->1
kangaroo_300 | 2 | idx 5786 | FISH_SUNFISH_OCEAN ref6=30,19,-1,-1,-1,36 quantity 29->0 max 29->29 discovered 0->0 extinct 0->1
kangaroo_300 | 2 | idx 5787 | FISH_SWORDFISH ref6=30,19,-1,-1,-1,37 quantity 29->0 max 29->29 discovered 0->0 extinct 0->1
kangaroo_300 | 2 | idx 5788 | FISH_MARLIN ref6=30,19,-1,-1,-1,38 quantity 19->0 max 19->19 discovered 0->0 extinct 0->1
kangaroo_300 | 2 | idx 5789 | FISH_HALIBUT ref6=30,19,-1,-1,-1,39 quantity 8->0 max 8->8 discovered 0->0 extinct 0->1
kangaroo_300 | 2 | idx 5790 | FISH_TUNA_BLUEFIN ref6=30,19,-1,-1,-1,41 quantity 36->0 max 36->36 discovered 0->0 extinct 0->1
kangaroo_300 | 2 | idx 5791 | OCTOPUS ref6=30,19,-1,-1,-1,43 quantity 77->0 max 77->77 discovered 0->0 extinct 0->1
kangaroo_300 | 2 | idx 5792 | CRAB ref6=30,19,-1,-1,-1,44 quantity 432->0 max 432->432 discovered 0->0 extinct 0->1
kangaroo_300 | 2 | idx 5794 | ORCA ref6=30,19,-1,-1,-1,47 quantity 25->0 max 25->25 discovered 0->0 extinct 0->1
kangaroo_300 | 2 | idx 5795 | HORSESHOE_CRAB ref6=30,19,-1,-1,-1,48 quantity 443->0 max 443->443 discovered 0->0 extinct 0->1
kangaroo_300 | 2 | idx 5796 | SPERM_WHALE ref6=30,19,-1,-1,-1,49 quantity 17->0 max 17->17 discovered 0->0 extinct 0->1
kangaroo_300 | 2 | idx 5798 | SEA OTTER ref6=30,19,-1,-1,-1,53 quantity 6->0 max 6->6 discovered 0->0 extinct 0->1
kangaroo_300 | 2 | idx 5926 | BIRD_OSPREY ref6=30,20,-1,-1,-1,4 quantity 26->0 max 26->26 discovered 0->0 extinct 0->1
kangaroo_300 | 2 | idx 5927 | BIRD_ALBATROSS ref6=30,20,-1,-1,-1,5 quantity 29->0 max 29->29 discovered 0->0 extinct 0->1
kangaroo_300 | 2 | idx 5929 | FISH_LAMPREY_SEA ref6=30,20,-1,-1,-1,8 quantity 9->0 max 9->9 discovered 0->0 extinct 0->1
kangaroo_300 | 2 | idx 5930 | SHARK_GREAT_WHITE ref6=30,20,-1,-1,-1,9 quantity 20->0 max 20->20 discovered 0->0 extinct 0->1
kangaroo_300 | 2 | idx 5931 | SHARK_FRILL ref6=30,20,-1,-1,-1,10 quantity 28->0 max 28->28 discovered 0->0 extinct 0->1
kangaroo_300 | 2 | idx 5932 | SHARK_SPINY_DOGFISH ref6=30,20,-1,-1,-1,11 quantity 28->0 max 28->28 discovered 0->0 extinct 0->1
kangaroo_300 | 2 | idx 5933 | SHARK_WOBBEGONG_SPOTTED ref6=30,20,-1,-1,-1,12 quantity 14->0 max 14->14 discovered 0->0 extinct 0->1
kangaroo_300 | 2 | idx 5934 | SHARK_BASKING ref6=30,20,-1,-1,-1,14 quantity 4->0 max 4->4 discovered 0->0 extinct 0->1
kangaroo_300 | 2 | idx 5935 | SHARK_NURSE ref6=30,20,-1,-1,-1,15 quantity 5->0 max 5->5 discovered 0->0 extinct 0->1
kangaroo_300 | 2 | idx 5936 | SHARK_MAKO_SHORTFIN ref6=30,20,-1,-1,-1,16 quantity 28->0 max 28->28 discovered 0->0 extinct 0->1
kangaroo_300 | 2 | idx 5937 | SHARK_MAKO_LONGFIN ref6=30,20,-1,-1,-1,17 quantity 19->0 max 19->19 discovered 0->0 extinct 0->1
kangaroo_300 | 2 | idx 5938 | SHARK_BLUE ref6=30,20,-1,-1,-1,22 quantity 23->0 max 23->23 discovered 0->0 extinct 0->1
kangaroo_300 | 2 | idx 5939 | SHARK_HAMMERHEAD ref6=30,20,-1,-1,-1,23 quantity 29->0 max 29->29 discovered 0->0 extinct 0->1
kangaroo_300 | 2 | idx 5940 | SHARK_ANGEL ref6=30,20,-1,-1,-1,24 quantity 17->0 max 17->17 discovered 0->0 extinct 0->1
kangaroo_300 | 2 | idx 5941 | FISH_SKATE_COMMON ref6=30,20,-1,-1,-1,25 quantity 17->0 max 17->17 discovered 0->0 extinct 0->1
kangaroo_300 | 2 | idx 5942 | FISH_STURGEON ref6=30,20,-1,-1,-1,29 quantity 6->0 max 6->6 discovered 0->0 extinct 0->1
kangaroo_300 | 2 | idx 5943 | FISH_CONGER_EEL ref6=30,20,-1,-1,-1,30 quantity 6->0 max 6->6 discovered 0->0 extinct 0->1
kangaroo_300 | 2 | idx 5944 | FISH_COD ref6=30,20,-1,-1,-1,32 quantity 12->0 max 12->12 discovered 0->0 extinct 0->1
kangaroo_300 | 2 | idx 5945 | FISH_OPAH ref6=30,20,-1,-1,-1,33 quantity 27->0 max 27->27 discovered 0->0 extinct 0->1
kangaroo_300 | 2 | idx 5946 | FISH_BLUEFISH ref6=30,20,-1,-1,-1,35 quantity 23->0 max 23->23 discovered 0->0 extinct 0->1
kangaroo_300 | 2 | idx 5947 | FISH_SUNFISH_OCEAN ref6=30,20,-1,-1,-1,36 quantity 29->0 max 29->29 discovered 0->0 extinct 0->1
kangaroo_300 | 2 | idx 5948 | FISH_SWORDFISH ref6=30,20,-1,-1,-1,37 quantity 29->0 max 29->29 discovered 0->0 extinct 0->1
kangaroo_300 | 2 | idx 5949 | FISH_MARLIN ref6=30,20,-1,-1,-1,38 quantity 19->0 max 19->19 discovered 0->0 extinct 0->1
kangaroo_300 | 2 | idx 5950 | FISH_HALIBUT ref6=30,20,-1,-1,-1,39 quantity 8->0 max 8->8 discovered 0->0 extinct 0->1
kangaroo_300 | 2 | idx 5951 | FISH_TUNA_BLUEFIN ref6=30,20,-1,-1,-1,41 quantity 36->0 max 36->36 discovered 0->0 extinct 0->1
kangaroo_300 | 2 | idx 5952 | OCTOPUS ref6=30,20,-1,-1,-1,43 quantity 76->0 max 76->76 discovered 0->0 extinct 0->1
kangaroo_300 | 2 | idx 5953 | CRAB ref6=30,20,-1,-1,-1,44 quantity 431->0 max 431->431 discovered 0->0 extinct 0->1
kangaroo_300 | 2 | idx 5955 | ORCA ref6=30,20,-1,-1,-1,47 quantity 25->0 max 25->25 discovered 0->0 extinct 0->1
kangaroo_300 | 2 | idx 5956 | HORSESHOE_CRAB ref6=30,20,-1,-1,-1,48 quantity 442->0 max 442->442 discovered 0->0 extinct 0->1
kangaroo_300 | 2 | idx 5957 | SPERM_WHALE ref6=30,20,-1,-1,-1,49 quantity 17->0 max 17->17 discovered 0->0 extinct 0->1
kangaroo_300 | 2 | idx 5959 | SEA OTTER ref6=30,20,-1,-1,-1,53 quantity 8->0 max 8->8 discovered 0->0 extinct 0->1
kangaroo_300 | 2 | idx 6006 | TROLL ref6=30,20,-1,8,-1,27 quantity 5->4 max 5->5 discovered 0->1 extinct 0->0
kangaroo_300 | 2 | idx 6087 | BIRD_OSPREY ref6=30,21,-1,-1,-1,4 quantity 26->0 max 26->26 discovered 0->0 extinct 0->1
kangaroo_300 | 2 | idx 6088 | BIRD_ALBATROSS ref6=30,21,-1,-1,-1,5 quantity 29->0 max 29->29 discovered 0->0 extinct 0->1
kangaroo_300 | 2 | idx 6090 | FISH_LAMPREY_SEA ref6=30,21,-1,-1,-1,8 quantity 9->0 max 9->9 discovered 0->0 extinct 0->1
kangaroo_300 | 2 | idx 6091 | SHARK_GREAT_WHITE ref6=30,21,-1,-1,-1,9 quantity 20->0 max 20->20 discovered 0->0 extinct 0->1
kangaroo_300 | 2 | idx 6092 | SHARK_FRILL ref6=30,21,-1,-1,-1,10 quantity 28->0 max 28->28 discovered 0->0 extinct 0->1
kangaroo_300 | 2 | idx 6093 | SHARK_SPINY_DOGFISH ref6=30,21,-1,-1,-1,11 quantity 28->0 max 28->28 discovered 0->0 extinct 0->1
kangaroo_300 | 2 | idx 6094 | SHARK_WOBBEGONG_SPOTTED ref6=30,21,-1,-1,-1,12 quantity 14->0 max 14->14 discovered 0->0 extinct 0->1
kangaroo_300 | 2 | idx 6095 | SHARK_BASKING ref6=30,21,-1,-1,-1,14 quantity 4->0 max 4->4 discovered 0->0 extinct 0->1
kangaroo_300 | 2 | idx 6096 | SHARK_NURSE ref6=30,21,-1,-1,-1,15 quantity 5->0 max 5->5 discovered 0->0 extinct 0->1
kangaroo_300 | 2 | idx 6097 | SHARK_MAKO_SHORTFIN ref6=30,21,-1,-1,-1,16 quantity 28->0 max 28->28 discovered 0->0 extinct 0->1
kangaroo_300 | 2 | idx 6098 | SHARK_MAKO_LONGFIN ref6=30,21,-1,-1,-1,17 quantity 19->0 max 19->19 discovered 0->0 extinct 0->1
kangaroo_300 | 2 | idx 6099 | SHARK_BLUE ref6=30,21,-1,-1,-1,22 quantity 23->0 max 23->23 discovered 0->0 extinct 0->1
kangaroo_300 | 2 | idx 6100 | SHARK_HAMMERHEAD ref6=30,21,-1,-1,-1,23 quantity 29->0 max 29->29 discovered 0->0 extinct 0->1
kangaroo_300 | 2 | idx 6101 | SHARK_ANGEL ref6=30,21,-1,-1,-1,24 quantity 17->0 max 17->17 discovered 0->0 extinct 0->1
kangaroo_300 | 2 | idx 6102 | FISH_SKATE_COMMON ref6=30,21,-1,-1,-1,25 quantity 17->0 max 17->17 discovered 0->0 extinct 0->1
kangaroo_300 | 2 | idx 6103 | FISH_STURGEON ref6=30,21,-1,-1,-1,29 quantity 6->0 max 6->6 discovered 0->0 extinct 0->1
kangaroo_300 | 2 | idx 6104 | FISH_CONGER_EEL ref6=30,21,-1,-1,-1,30 quantity 6->0 max 6->6 discovered 0->0 extinct 0->1
kangaroo_300 | 2 | idx 6105 | FISH_COD ref6=30,21,-1,-1,-1,32 quantity 14->0 max 14->14 discovered 0->0 extinct 0->1
kangaroo_300 | 2 | idx 6106 | FISH_OPAH ref6=30,21,-1,-1,-1,33 quantity 27->0 max 27->27 discovered 0->0 extinct 0->1
kangaroo_300 | 2 | idx 6107 | FISH_BLUEFISH ref6=30,21,-1,-1,-1,35 quantity 23->0 max 23->23 discovered 0->0 extinct 0->1
kangaroo_300 | 2 | idx 6108 | FISH_SUNFISH_OCEAN ref6=30,21,-1,-1,-1,36 quantity 29->0 max 29->29 discovered 0->0 extinct 0->1
kangaroo_300 | 2 | idx 6109 | FISH_SWORDFISH ref6=30,21,-1,-1,-1,37 quantity 29->0 max 29->29 discovered 0->0 extinct 0->1
kangaroo_300 | 2 | idx 6110 | FISH_MARLIN ref6=30,21,-1,-1,-1,38 quantity 19->0 max 19->19 discovered 0->0 extinct 0->1
kangaroo_300 | 2 | idx 6111 | FISH_HALIBUT ref6=30,21,-1,-1,-1,39 quantity 8->0 max 8->8 discovered 0->0 extinct 0->1
kangaroo_300 | 2 | idx 6112 | FISH_TUNA_BLUEFIN ref6=30,21,-1,-1,-1,41 quantity 36->0 max 36->36 discovered 0->0 extinct 0->1
kangaroo_300 | 2 | idx 6113 | OCTOPUS ref6=30,21,-1,-1,-1,43 quantity 76->0 max 76->76 discovered 0->0 extinct 0->1
kangaroo_300 | 2 | idx 6114 | CRAB ref6=30,21,-1,-1,-1,44 quantity 430->0 max 430->430 discovered 0->0 extinct 0->1
kangaroo_300 | 2 | idx 6116 | ORCA ref6=30,21,-1,-1,-1,47 quantity 25->0 max 25->25 discovered 0->0 extinct 0->1
kangaroo_300 | 2 | idx 6117 | HORSESHOE_CRAB ref6=30,21,-1,-1,-1,48 quantity 441->0 max 441->441 discovered 0->0 extinct 0->1
kangaroo_300 | 2 | idx 6118 | SPERM_WHALE ref6=30,21,-1,-1,-1,49 quantity 17->0 max 17->17 discovered 0->0 extinct 0->1
kangaroo_300 | 2 | idx 6120 | SEA OTTER ref6=30,21,-1,-1,-1,53 quantity 6->0 max 6->6 discovered 0->0 extinct 0->1
kangaroo_30 | 1 | idx 3186 | BIRD_RAVEN ref6=28,19,-1,-1,-1,53 quantity 354->0 max 354->354 discovered 0->0 extinct 0->1
kangaroo_30 | 1 | idx 3187 | BIRD_KAKAPO ref6=28,19,-1,-1,-1,55 quantity 17->0 max 17->17 discovered 0->0 extinct 0->1
kangaroo_30 | 1 | idx 3188 | BIRD_EMU ref6=28,19,-1,-1,-1,56 quantity 11->0 max 11->11 discovered 0->0 extinct 0->1
kangaroo_30 | 1 | idx 3191 | BIRD_KESTREL ref6=28,19,-1,-1,-1,60 quantity 24->0 max 24->24 discovered 0->0 extinct 0->1
kangaroo_30 | 1 | idx 3192 | BIRD_OWL_GREAT_HORNED ref6=28,19,-1,-1,-1,61 quantity 16->0 max 16->16 discovered 0->0 extinct 0->1
kangaroo_30 | 1 | idx 3204 | COUGAR ref6=28,19,-1,-1,-1,79 quantity 2->0 max 2->2 discovered 0->0 extinct 0->1
kangaroo_30 | 1 | idx 3205 | GROUNDHOG ref6=28,19,-1,-1,-1,80 quantity 21->0 max 21->21 discovered 0->0 extinct 0->1
kangaroo_30 | 1 | idx 3206 | BADGER ref6=28,19,-1,-1,-1,82 quantity 17->0 max 17->17 discovered 0->0 extinct 0->1
kangaroo_30 | 1 | idx 3209 | KANGAROO ref6=28,19,-1,-1,-1,88 quantity 21->30 max 21->21 discovered 0->0 extinct 0->0
kangaroo_30 | 1 | idx 3210 | PORCUPINE ref6=28,19,-1,-1,-1,90 quantity 25->0 max 25->25 discovered 0->0 extinct 0->1
kangaroo_30 | 1 | idx 3211 | SKUNK ref6=28,19,-1,-1,-1,92 quantity 16->0 max 16->16 discovered 0->0 extinct 0->1
kangaroo_30 | 1 | idx 3212 | WOMBAT ref6=28,19,-1,-1,-1,96 quantity 15->0 max 15->15 discovered 0->0 extinct 0->1
kangaroo_30 | 1 | idx 3215 | DINGO ref6=28,19,-1,-1,-1,100 quantity 14->0 max 14->14 discovered 0->0 extinct 0->1
kangaroo_30 | 1 | idx 3216 | WOLF ref6=28,19,-1,-1,-1,101 quantity 13->0 max 13->13 discovered 0->0 extinct 0->1
kangaroo_30 | 1 | idx 3388 | BIRD_RAVEN ref6=28,20,-1,-1,-1,53 quantity 351->0 max 351->351 discovered 0->0 extinct 0->1
kangaroo_30 | 1 | idx 3389 | BIRD_KAKAPO ref6=28,20,-1,-1,-1,55 quantity 16->0 max 16->16 discovered 0->0 extinct 0->1
kangaroo_30 | 1 | idx 3390 | BIRD_EMU ref6=28,20,-1,-1,-1,56 quantity 11->0 max 11->11 discovered 0->0 extinct 0->1
kangaroo_30 | 1 | idx 3393 | BIRD_KESTREL ref6=28,20,-1,-1,-1,60 quantity 24->0 max 24->24 discovered 0->0 extinct 0->1
kangaroo_30 | 1 | idx 3394 | BIRD_OWL_GREAT_HORNED ref6=28,20,-1,-1,-1,61 quantity 16->0 max 16->16 discovered 0->0 extinct 0->1
kangaroo_30 | 1 | idx 3406 | COUGAR ref6=28,20,-1,-1,-1,79 quantity 2->0 max 2->2 discovered 0->0 extinct 0->1
kangaroo_30 | 1 | idx 3407 | GROUNDHOG ref6=28,20,-1,-1,-1,80 quantity 21->0 max 21->21 discovered 0->0 extinct 0->1
kangaroo_30 | 1 | idx 3408 | BADGER ref6=28,20,-1,-1,-1,82 quantity 16->0 max 16->16 discovered 0->0 extinct 0->1
kangaroo_30 | 1 | idx 3411 | KANGAROO ref6=28,20,-1,-1,-1,88 quantity 21->30 max 21->21 discovered 0->0 extinct 0->0
kangaroo_30 | 1 | idx 3412 | PORCUPINE ref6=28,20,-1,-1,-1,90 quantity 24->0 max 24->24 discovered 0->0 extinct 0->1
kangaroo_30 | 1 | idx 3413 | SKUNK ref6=28,20,-1,-1,-1,92 quantity 16->0 max 16->16 discovered 0->0 extinct 0->1
kangaroo_30 | 1 | idx 3414 | WOMBAT ref6=28,20,-1,-1,-1,96 quantity 15->0 max 15->15 discovered 0->0 extinct 0->1
kangaroo_30 | 1 | idx 3417 | DINGO ref6=28,20,-1,-1,-1,100 quantity 14->0 max 14->14 discovered 0->0 extinct 0->1
kangaroo_30 | 1 | idx 3418 | WOLF ref6=28,20,-1,-1,-1,101 quantity 13->0 max 13->13 discovered 0->0 extinct 0->1
kangaroo_30 | 1 | idx 3588 | BIRD_RAVEN ref6=28,21,-1,-1,-1,53 quantity 349->0 max 349->349 discovered 0->0 extinct 0->1
kangaroo_30 | 1 | idx 3589 | BIRD_KAKAPO ref6=28,21,-1,-1,-1,55 quantity 16->0 max 16->16 discovered 0->0 extinct 0->1
kangaroo_30 | 1 | idx 3590 | BIRD_EMU ref6=28,21,-1,-1,-1,56 quantity 11->0 max 11->11 discovered 0->0 extinct 0->1
kangaroo_30 | 1 | idx 3593 | BIRD_KESTREL ref6=28,21,-1,-1,-1,60 quantity 23->0 max 23->23 discovered 0->0 extinct 0->1
kangaroo_30 | 1 | idx 3594 | BIRD_OWL_GREAT_HORNED ref6=28,21,-1,-1,-1,61 quantity 15->0 max 15->15 discovered 0->0 extinct 0->1
kangaroo_30 | 1 | idx 3606 | COUGAR ref6=28,21,-1,-1,-1,79 quantity 2->0 max 2->2 discovered 0->0 extinct 0->1
kangaroo_30 | 1 | idx 3607 | GROUNDHOG ref6=28,21,-1,-1,-1,80 quantity 21->0 max 21->21 discovered 0->0 extinct 0->1
kangaroo_30 | 1 | idx 3608 | BADGER ref6=28,21,-1,-1,-1,82 quantity 16->0 max 16->16 discovered 0->0 extinct 0->1
kangaroo_30 | 1 | idx 3611 | KANGAROO ref6=28,21,-1,-1,-1,88 quantity 21->30 max 21->21 discovered 0->0 extinct 0->0
kangaroo_30 | 1 | idx 3612 | PORCUPINE ref6=28,21,-1,-1,-1,90 quantity 24->0 max 24->24 discovered 0->0 extinct 0->1
kangaroo_30 | 1 | idx 3613 | SKUNK ref6=28,21,-1,-1,-1,92 quantity 15->0 max 15->15 discovered 0->0 extinct 0->1
kangaroo_30 | 1 | idx 3614 | WOMBAT ref6=28,21,-1,-1,-1,96 quantity 15->0 max 15->15 discovered 0->0 extinct 0->1
kangaroo_30 | 1 | idx 3617 | DINGO ref6=28,21,-1,-1,-1,100 quantity 14->0 max 14->14 discovered 0->0 extinct 0->1
kangaroo_30 | 1 | idx 3618 | WOLF ref6=28,21,-1,-1,-1,101 quantity 12->0 max 12->12 discovered 0->0 extinct 0->1
kangaroo_30 | 1 | idx 4515 | BIRD_RAVEN ref6=29,19,-1,-1,-1,53 quantity 341->0 max 341->341 discovered 0->0 extinct 0->1
kangaroo_30 | 1 | idx 4516 | BIRD_KAKAPO ref6=29,19,-1,-1,-1,55 quantity 16->0 max 16->16 discovered 0->0 extinct 0->1
kangaroo_30 | 1 | idx 4517 | BIRD_EMU ref6=29,19,-1,-1,-1,56 quantity 11->0 max 11->11 discovered 0->0 extinct 0->1
kangaroo_30 | 1 | idx 4520 | BIRD_KESTREL ref6=29,19,-1,-1,-1,60 quantity 23->0 max 23->23 discovered 0->0 extinct 0->1
kangaroo_30 | 1 | idx 4521 | BIRD_OWL_GREAT_HORNED ref6=29,19,-1,-1,-1,61 quantity 15->0 max 15->15 discovered 0->0 extinct 0->1
kangaroo_30 | 1 | idx 4533 | COUGAR ref6=29,19,-1,-1,-1,79 quantity 2->0 max 2->2 discovered 0->0 extinct 0->1
kangaroo_30 | 1 | idx 4534 | GROUNDHOG ref6=29,19,-1,-1,-1,80 quantity 20->0 max 20->20 discovered 0->0 extinct 0->1
kangaroo_30 | 1 | idx 4535 | BADGER ref6=29,19,-1,-1,-1,82 quantity 16->0 max 16->16 discovered 0->0 extinct 0->1
kangaroo_30 | 1 | idx 4538 | KANGAROO ref6=29,19,-1,-1,-1,88 quantity 20->30 max 20->20 discovered 0->0 extinct 0->0
kangaroo_30 | 1 | idx 4539 | PORCUPINE ref6=29,19,-1,-1,-1,90 quantity 24->0 max 24->24 discovered 0->0 extinct 0->1
kangaroo_30 | 1 | idx 4540 | SKUNK ref6=29,19,-1,-1,-1,92 quantity 15->0 max 15->15 discovered 0->0 extinct 0->1
kangaroo_30 | 1 | idx 4541 | WOMBAT ref6=29,19,-1,-1,-1,96 quantity 14->0 max 14->14 discovered 0->0 extinct 0->1
kangaroo_30 | 1 | idx 4544 | DINGO ref6=29,19,-1,-1,-1,100 quantity 13->0 max 13->13 discovered 0->0 extinct 0->1
kangaroo_30 | 1 | idx 4545 | WOLF ref6=29,19,-1,-1,-1,101 quantity 12->0 max 12->12 discovered 0->0 extinct 0->1
kangaroo_30 | 1 | idx 4700 | Vermin:0 ref6=29,20,-1,-1,-1,49 quantity 241->241 max 241->241 discovered 0->1 extinct 0->0
kangaroo_30 | 1 | idx 4701 | Vermin:5 ref6=29,20,-1,-1,-1,50 quantity 216->218 max 216->216 discovered 0->1 extinct 0->0
kangaroo_30 | 1 | idx 4702 | Vermin:8 ref6=29,20,-1,-1,-1,51 quantity 308->310 max 308->308 discovered 0->1 extinct 0->0
kangaroo_30 | 1 | idx 4703 | BIRD_RAVEN ref6=29,20,-1,-1,-1,53 quantity 339->0 max 339->339 discovered 0->0 extinct 0->1
kangaroo_30 | 1 | idx 4704 | BIRD_KAKAPO ref6=29,20,-1,-1,-1,55 quantity 16->0 max 16->16 discovered 0->0 extinct 0->1
kangaroo_30 | 1 | idx 4705 | BIRD_EMU ref6=29,20,-1,-1,-1,56 quantity 11->0 max 11->11 discovered 0->0 extinct 0->1
